DATE,REPORTTPYE,HOURLYSKYCONDITIONS,HOURLYVISIBILITY,HOURLYPRSENTWEATHERTYPE,HOURLYDRYBULBTEMPF,HOURLYWETBULBTEMPF,HOURLYDewPointTempF,HOURLYRelativeHumidity,HOURLYWindSpeed,HOURLYWindDirection,HOURLYWindGustSpeed,HOURLYPrecip
12/5/16 0:51,FM-15,BKN:07 110,10,,41,35,22,47,7,150,,0
12/5/16 1:51,FM-15,BKN:07 39 OVC:08 95,10,,41,36,25,53,,,,0
12/5/16 2:51,FM-15,BKN:07 34 OVC:08 45,10,-RA:02 |RA:61 |,41,36,29,62,5,60,,T
12/5/16 3:23,FM-16,BKN:07 28 OVC:08 33,6,-RA:02 |RA:61 |,39,37,34,82,0,0,,0.01
12/5/16 3:51,FM-15,OVC:08 24,5,-RA:02 BR:1 |RA:61 |,40,38,36,86,6,VRB,,0.05
12/5/16 4:51,FM-15,BKN:07 15 OVC:08 23,3,RA:02 BR:1 |RA:62 |,39,38,36,89,3,VRB,,0.07
12/5/16 5:24,FM-16,OVC:08 13,7,-RA:02 |RA:61 |,39,37,35,86,6,270,,0.03
12/5/16 5:51,FM-15,OVC:08 13,3,-RA:02 BR:1 |RA:61 |,39,38,36,89,0,0,,0.03
12/5/16 6:49,FM-16,BKN:07 9 BKN:07 12 OVC:08 19,4,-RA:02 BR:1 |RA:61 |,39,38,36,87,7,260,,
12/5/16 6:51,FM-15,BKN:07 9 OVC:08 14,4,-RA:02 BR:1 |RA:61 |,39,38,36,89,7,VRB,,0.03
12/5/16 7:33,FM-16,SCT:04 9 SCT:04 15 OVC:08 20,5,BR:1 ||,40,39,37,89,5,VRB,,0.01
12/5/16 7:51,FM-15,SCT:04 12 OVC:08 20,6,BR:1 ||,40,39,37,89,8,VRB,,0.01
12/5/16 8:15,FM-16,BKN:07 10 BKN:07 20 OVC:08 37,8,,41,39,37,86,7,230,16,
12/5/16 8:51,FM-15,BKN:07 11 OVC:08 34,9,,42,40,37,82,6,VRB,16,0
12/5/16 8:59,FM-16,SCT:04 12 OVC:08 33,8,,42,40,38,85,8,VRB,,
12/5/16 9:10,FM-16,BKN:07 12 OVC:08 33,8,,42,40,37,82,,,,
12/5/16 9:51,FM-15,BKN:07 13 BKN:07 21 OVC:08 28,8,,43,41,38,82,,,,0
12/5/16 10:16,FM-16,OVC:08 15,9,,43,41,38,82,10,VRB,17,
12/5/16 10:27,FM-16,OVC:08 13,9,,43,40,37,80,7,VRB,,
12/5/16 10:51,FM-15,OVC:08 13,9,,43,41,38,82,9,250,18,0
12/5/16 11:31,FM-16,SCT:04 13,10,,45,41,37,74,,,,
12/5/16 11:51,FM-15,CLR:00,10,,45,41,37,74,10,300,18,0
12/5/16 12:51,FM-15,CLR:00,10,,48,43,35,61,8,VRB,18,0
12/5/16 13:51,FM-15,CLR:00,10,,48,42,34,58,,,,0
12/5/16 14:51,FM-15,FEW:02 38,10,,48,42,33,56,10,300,,0
12/5/16 15:51,FM-15,SCT:04 43,10,,48,42,32,54,8,280,,0
12/5/16 16:51,FM-15,FEW:02 46,10,,47,41,32,56,7,300,,0
12/5/16 17:51,FM-15,FEW:02 34 SCT:04 46,10,,46,41,33,61,7,310,,0
12/5/16 18:51,FM-15,CLR:00,10,,45,40,31,58,3,VRB,,0
12/5/16 19:51,FM-15,CLR:00,10,,45,40,32,61,0,0,,0
12/5/16 20:51,FM-15,CLR:00,10,,45,40,32,61,6,290,,0
12/5/16 21:51,FM-15,CLR:00,10,,45,40,31,58,3,VRB,,0
12/5/16 22:51,FM-15,CLR:00,10,,43,39,33,68,0,0,,0
12/5/16 23:51,FM-15,CLR:00,10,,43,38,30,60,5,300,,0
12/5/16 23:59,SOD,,,,,,,,,,,
12/6/16 0:51,FM-15,CLR:00,10,,41,36,29,62,3,VRB,,0
12/6/16 1:51,FM-15,CLR:00,10,,40,36,29,65,3,VRB,,0
12/6/16 2:51,FM-15,CLR:00,10,,40,35,28,63,3,290,,0
12/6/16 3:51,FM-15,CLR:00,10,,40,35,27,60,7,300,,0
12/6/16 4:51,FM-15,CLR:00,10,,40,35,27,60,0,0,,0
12/6/16 5:51,FM-15,CLR:00,10,,39,35,27,62,0,0,,0
12/6/16 6:51,FM-15,CLR:00,10,,38,34,27,65,0,0,,0
12/6/16 7:51,FM-15,CLR:00,10,,39,35,28,65,0,0,,0
12/6/16 8:51,FM-15,CLR:00,10,,43,38,29,58,0,0,,0
12/6/16 9:51,FM-15,CLR:00,10,,44,38,29,55,7,VRB,,0
12/6/16 10:51,FM-15,CLR:00,10,,46,40,30,54,5,VRB,,0
12/6/16 11:51,FM-15,CLR:00,10,,44,39,30,58,5,VRB,,0
12/6/16 12:51,FM-15,CLR:00,10,,45,40,31,58,8,70,,0
12/6/16 13:51,FM-15,,10,,45,40,31,58,8,90,,0
12/6/16 14:51,FM-15,BKN:07 110,10,,45,39,30,56,5,70,,0
12/6/16 15:51,FM-15,BKN:07 90 OVC:08 110,10,,45,39,29,54,5,VRB,,0
12/6/16 16:51,FM-15,BKN:07 70 OVC:08 80,10,,45,39,30,56,7,140,,0
12/6/16 17:51,FM-15,OVC:08 33,10,,45,40,31,58,9,70,,T
12/6/16 18:17,FM-16,BKN:07 26 OVC:08 33,6,-RA:02 |RA:61 |,42,39,35,76,7,VRB,,0.02
12/6/16 18:51,FM-15,OVC:08 25,9,-RA:02 |RA:61 |,41,38,35,79,8,80,,0.04
12/6/16 19:51,FM-15,OVC:08 21,5,-RA:02 BR:1 |RA:61 |,40,38,36,86,9,70,,0.13
12/6/16 20:51,FM-15,BKN:07 16 BKN:07 25 OVC:08 47,5,-RA:02 BR:1 |RA:61 |,40,38,36,86,10,70,16,0.09
12/6/16 21:51,FM-15,BKN:07 14 OVC:08 19,4,-RA:02 BR:1 |RA:61 |,40,38,36,86,11,60,22,0.06
12/6/16 22:46,FM-16,BKN:07 8 OVC:08 14,8,,39,38,37,93,10,VRB,,
12/6/16 22:51,FM-15,OVC:08 8,8,,40,39,37,89,9,VRB,17,0.03
12/6/16 23:05,FM-16,OVC:08 10,7,,40,39,37,89,7,80,,
12/6/16 23:59,SOD,,,,,,,,,,,
12/7/16 0:51,FM-15,BKN:07 9 OVC:08 13,4,-RA:02 BR:1 |RA:61 |,40,39,38,93,8,60,,0.01
12/7/16 1:51,FM-15,OVC:08 8,8,,41,40,38,89,13,70,18,0.01
12/7/16 2:00,FM-16,BKN:07 10 OVC:08 21,6,BR:1 ||,41,40,38,89,8,60,20,
12/7/16 2:24,FM-16,OVC:08 9,4,BR:1 ||,41,40,38,89,6,50,,
12/7/16 2:49,FM-16,OVC:08 7,2.5,-RA:02 BR:1 |RA:61 |,39,38,37,93,5,VRB,,
12/7/16 2:51,FM-15,OVC:08 7,2.5,-RA:02 BR:1 |RA:61 |,40,39,38,93,6,50,,0.02
12/7/16 3:51,FM-15,OVC:08 7,3,-RA:02 BR:1 |RA:61 |,40,39,38,93,7,VRB,,0.05
12/7/16 4:51,FM-15,OVC:08 8,6,BR:1 ||,40,39,37,89,7,VRB,,0
12/7/16 5:51,FM-15,OVC:08 9,10,,40,39,38,93,7,70,,0
12/7/16 6:51,FM-15,OVC:08 8,10,,40,39,37,89,6,VRB,,0
12/7/16 7:51,FM-15,OVC:08 8,8,,40,39,37,89,6,50,,0
12/7/16 8:51,FM-15,OVC:08 8,3,-RA:02 BR:1 |RA:61 |,40,39,37,89,5,40,,T
12/7/16 8:59,FM-16,OVC:08 8,2.5,BR:1 ||,40,39,38,93,0,0,,
12/7/16 9:10,FM-16,OVC:08 8,3,BR:1 ||,41,40,38,89,3,VRB,,
12/7/16 9:51,FM-15,OVC:08 7,5,BR:1 ||,41,40,38,89,5,350,,0
12/7/16 10:51,FM-15,OVC:08 7,6,BR:1 ||,41,39,37,86,0,0,,0
12/7/16 11:51,FM-15,OVC:08 8,6,BR:1 ||,42,40,38,85,3,VRB,,0
12/7/16 12:51,FM-15,OVC:08 9,4,BR:1 ||,42,40,38,85,3,VRB,,0
12/7/16 13:51,FM-15,SCT:04 11 OVC:08 35,8,,43,41,38,82,3,290,,0
12/7/16 14:51,FM-15,OVC:08 38,9,,44,41,38,79,5,280,,0
12/7/16 15:51,FM-15,OVC:08 35,10,,45,42,38,77,0,0,,0
12/7/16 16:27,FM-16,FEW:02 18 BKN:07 24 OVC:08 32,10,,45,42,38,77,3,310,,
12/7/16 16:51,FM-15,FEW:02 18 SCT:04 28 OVC:08 37,10,,45,41,35,68,0,0,,0
12/7/16 17:51,FM-15,BKN:07 41,10,,45,40,34,66,0,0,,0
12/7/16 18:51,FM-15,BKN:07 41,10,,44,39,33,65,0,0,,0
12/7/16 19:51,FM-15,BKN:07 33,10,,44,39,33,65,5,300,,0
12/7/16 20:51,FM-15,CLR:00,10,,45,40,33,63,0,0,,0
12/7/16 21:51,FM-15,CLR:00,10,,44,40,34,68,6,280,,0
12/7/16 22:51,FM-15,CLR:00,10,,44,39,33,65,6,260,,0
12/7/16 23:51,FM-15,CLR:00,10,,43,39,33,68,3,VRB,,0
12/7/16 23:59,SOD,,,,,,,,,,,
12/8/16 0:51,FM-15,CLR:00,10,,42,38,31,65,3,VRB,,
12/8/16 1:51,FM-15,CLR:00,10,,42,37,30,62,6,260,,
12/8/16 2:51,FM-15,CLR:00,10,,41,37,31,67,5,VRB,,
12/8/16 3:51,FM-15,CLR:00,10,,41,36,29,62,0,0,,
12/8/16 4:51,FM-15,FEW:02 120,10,,41,36,29,62,5,VRB,,
12/8/16 5:51,FM-15,SCT:04 120,10,,41,36,28,60,3,VRB,,
12/8/16 6:51,FM-15,FEW:02 120,10,,40,35,28,63,5,300,,
12/8/16 7:51,FM-15,OVC:08 120,9,,40,35,28,63,3,270,,
12/8/16 23:59,SOD,,,,,,,,,,,
12/9/16 14:51,FM-15,BKN:07 70,10,,39,33,11,31,10,VRB,23,
12/9/16 15:51,FM-15,OVC:08 65,10,,37,31,13,37,,,,0
12/9/16 16:51,FM-15,OVC:08 60,10,,36,31,13,39,9,VRB,17,0
12/9/16 17:51,FM-15,BKN:07 60,10,,35,30,12,38,10,310,20,0
12/9/16 18:51,FM-15,CLR:00,10,,33,28,11,40,10,VRB,25,0
12/9/16 19:51,FM-15,CLR:00,10,,32,27,12,43,11,310,22,0
12/9/16 20:51,FM-15,CLR:00,10,,31,26,11,43,9,VRB,23,0
12/9/16 21:51,FM-15,CLR:00,10,,31,26,11,43,8,300,,0
12/9/16 22:51,FM-15,CLR:00,10,,31,26,11,43,7,280,,0
12/9/16 23:51,FM-15,CLR:00,10,,30,26,13,49,8,290,,0
12/9/16 23:59,SOD,,,,,,,,,,,
12/10/16 0:51,FM-15,CLR:00,10,,30,26,14,51,5,310,,0
12/10/16 1:51,FM-15,CLR:00,10,,30,26,14,51,9,290,,0
12/10/16 2:51,FM-15,CLR:00,10,,30,26,14,51,7,280,,0
12/10/16 3:51,FM-15,CLR:00,10,,29,25,15,56,6,300,,0
12/10/16 4:51,FM-15,CLR:00,10,,29,25,15,56,8,290,17,0
12/10/16 5:51,FM-15,CLR:00,10,,29,25,15,56,,,,0
12/10/16 6:51,FM-15,CLR:00,10,,29,25,15,56,8,280,,0
12/10/16 7:51,FM-15,CLR:00,10,,29,25,15,56,3,VRB,,0
12/10/16 8:51,FM-15,CLR:00,10,,30,26,18,61,8,280,,0
12/10/16 9:51,FM-15,SCT:04 30,10,,31,27,19,61,7,VRB,,0
12/10/16 10:51,FM-15,SCT:04 32 SCT:04 39 BKN:07 80,10,,33,29,20,58,9,320,16,0
12/10/16 11:51,FM-15,SCT:04 40 BKN:07 47 BKN:07 75,10,,33,29,18,54,5,VRB,,0
12/10/16 12:51,FM-15,FEW:02 41 SCT:04 50,10,,35,30,17,48,3,VRB,,0
12/10/16 13:51,FM-15,FEW:02 44 BKN:07 55,10,,35,30,16,46,5,VRB,,0
12/10/16 14:51,FM-15,SCT:04 47 OVC:08 55,10,,35,30,16,46,,,,0
12/10/16 15:51,FM-15,BKN:07 49,10,,35,30,15,44,10,280,17,0
12/10/16 16:51,FM-15,FEW:02 50,10,,34,29,18,52,8,310,,0
12/10/16 17:51,FM-15,OVC:08 70,10,,33,29,18,54,6,300,,0
12/10/16 18:51,FM-15,FEW:02 50 BKN:07 60,10,,33,29,19,56,5,VRB,,0
12/10/16 19:51,FM-15,FEW:02 55 OVC:08 75,10,,32,28,19,59,5,280,,0
12/10/16 20:51,FM-15,CLR:00,10,,32,28,19,59,0,0,,0
12/10/16 21:51,FM-15,CLR:00,10,,31,27,19,61,7,280,,0
12/10/16 22:51,FM-15,CLR:00,10,,30,26,17,58,,,,0
12/10/16 23:51,FM-15,CLR:00,10,,30,26,16,56,5,280,,0
12/10/16 23:59,SOD,,,,,,,,,,,
12/11/16 0:52,FM-15,,,,29,25,16,58,0,0,,0
12/11/16 1:51,FM-15,CLR:00,10,,29,25,16,58,7,VRB,,0
12/11/16 2:51,FM-15,CLR:00,10,,29,25,16,58,5,VRB,,0
12/11/16 3:51,FM-15,CLR:00,10,,28,24,15,58,3,320,,0
12/11/16 4:51,FM-15,CLR:00,10,,28,24,14,56,6,280,,0
12/11/16 5:51,FM-15,CLR:00,10,,28,24,15,58,3,280,,0
12/11/16 6:51,FM-15,CLR:00,10,,29,25,15,56,0,0,,0
12/11/16 7:51,FM-15,SCT:04 120,10,,29,25,15,56,6,270,,0
12/11/16 8:51,FM-15,FEW:02 110,10,,30,26,16,56,3,260,,0
12/11/16 9:51,FM-15,FEW:02 100,10,,31,27,16,54,7,280,,0
12/11/16 10:51,FM-15,OVC:08 80,10,,33,28,17,52,6,290,,0
12/11/16 11:51,FM-15,BKN:07 75 OVC:08 95,10,,34,29,12,40,6,VRB,,0
12/11/16 12:51,FM-15,OVC:08 85,10,,34,29,13,42,5,210,,0
12/11/16 13:51,FM-15,OVC:08 65,10,,34,29,13,42,6,VRB,,0
12/11/16 14:51,FM-15,BKN:07 50 OVC:08 75,10,,34,29,14,44,5,240,,0
12/11/16 15:51,FM-15,BKN:07 50 OVC:08 60,10,,33,29,18,54,5,VRB,,0
12/11/16 16:51,FM-15,FEW:02 28 OVC:08 44,8,,32,29,22,66,0,0,,T
12/11/16 17:10,FM-16,FEW:02 19 SCT:04 24 OVC:08 33,2.5,-SN:03 |SN:71 |,31,28,24,76,3,210,,T
12/11/16 17:18,FM-16,BKN:07 17 BKN:07 24 OVC:08 31,1.75,-SN:03 |SN:71 |,31,29,25,79,5,170,,T
12/11/16 17:35,FM-16,OVC:08 14,1.25,-SN:03 |SN:71 |,31,29,26,82,0,0,,T
12/11/16 17:51,FM-15,OVC:08 14,1,-SN:03 BR:1 |SN:71 |,30,29,27,88,0,0,,0.02
12/11/16 18:45,FM-16,SCT:04 11 BKN:07 16 OVC:08 25,2,-SN:03 BR:1 |SN:71 |,30,29,27,86,0,0,,0.02
12/11/16 18:49,FM-16,SCT:04 11 BKN:07 17 OVC:08 25,1.75,-SN:03 BR:1 |SN:71 |,30,29,27,86,5,160,,
12/11/16 18:51,FM-15,SCT:04 11 BKN:07 17 OVC:08 27,1.75,-SN:03 BR:1 |SN:71 |,31,29,27,85,7,160,,0.01
12/11/16 19:00,FM-16,BKN:07 14 BKN:07 20 OVC:08 27,2,-SN:03 BR:1 |SN:71 |,31,29,27,85,7,VRB,,T
12/11/16 19:08,FM-16,FEW:02 12 BKN:07 18 OVC:08 37,2.5,BR:1 ||,31,29,27,85,6,140,,T
12/11/16 19:15,FM-16,SCT:04 16 BKN:07 22 OVC:08 42,4,BR:1 ||,31,29,27,85,6,VRB,,T
12/11/16 19:24,FM-16,SCT:04 18 OVC:08 48,7,,31,29,27,85,7,160,,T
12/11/16 19:51,FM-15,FEW:02 60 OVC:08 90,9,,32,30,26,79,0,0,,T
12/11/16 20:51,FM-15,OVC:08 85,9,,32,30,27,82,5,150,,0
12/11/16 21:51,FM-15,OVC:08 85,10,,33,31,27,78,5,160,,0
12/11/16 22:51,FM-15,OVC:08 85,9,,34,32,29,82,5,70,,0
12/11/16 23:51,FM-15,OVC:08 80,6,BR:1 ||,34,32,30,85,5,70,,0
12/11/16 23:59,SOD,,,,,,,,,,,
12/12/16 0:51,FM-15,OVC:08 55,7,,35,33,31,85,5,70,,0
12/12/16 1:51,FM-15,FEW:02 28 SCT:04 34 OVC:08 41,3,-RA:02 BR:1 |RA:61 |,35,34,33,93,5,70,,0.01
12/12/16 2:05,FM-16,FEW:02 18 BKN:07 29 OVC:08 34,2.5,-RA:02 BR:1 |RA:61 |,35,34,33,93,3,80,,0.01
12/12/16 2:30,FM-16,BKN:07 14 OVC:08 20,1.5,-RA:02 BR:1 |RA:61 |,35,35,34,96,0,0,,0.04
12/12/16 2:51,FM-15,BKN:07 13 OVC:08 21,1.5,-RA:02 BR:1 |RA:61 |,35,35,35,100,3,VRB,,0.08
12/12/16 3:51,FM-15,OVC:08 10,1,RA:02 BR:1 |RA:62 |,37,37,36,96,0,0,,0.08
12/12/16 3:59,FM-16,OVC:08 10,0.75,RA:02 BR:1 |RA:62 |,37,37,36,96,5,360,,0.01
12/12/16 4:12,FM-16,OVC:08 10,1.25,RA:02 BR:1 |RA:62 |,38,38,37,97,3,30,,0.06
12/12/16 4:21,FM-16,OVC:08 8,1.5,RA:02 BR:1 |RA:62 |,38,38,37,97,3,VRB,,0.09
12/12/16 4:51,FM-15,BKN:07 8 OVC:08 11,1.5,RA:02 BR:1 |RA:62 |,38,38,38,100,3,70,,0.17
12/12/16 5:08,FM-16,OVC:08 8,0.75,-RA:02 BR:1 |RA:61 |,38,38,38,100,0,0,,0.03
12/12/16 5:17,FM-16,OVC:08 8,1,-RA:02 BR:1 |RA:61 |,38,38,38,100,3,310,,0.04
12/12/16 5:51,FM-15,OVC:08 8,1.25,-RA:02 BR:1 |RA:61 |,39,38,38,96,3,300,,0.06
12/12/16 6:14,FM-16,OVC:08 8,2,-RA:02 BR:1 |RA:61 |,39,38,38,96,5,290,,0.01
12/12/16 6:28,FM-16,BKN:07 8 OVC:08 17,3,-RA:02 BR:1 |RA:61 |,40,39,39,97,3,270,,0.02
12/12/16 6:49,FM-16,BKN:07 10 OVC:08 15,4,-RA:02 BR:1 |RA:61 |,41,40,39,93,3,VRB,,
12/12/16 6:51,FM-15,SCT:04 10 OVC:08 15,4,-RA:02 BR:1 |RA:61 |,41,40,40,96,5,VRB,,0.04
12/12/16 7:01,FM-16,BKN:07 10 OVC:08 15,4,-RA:02 BR:1 |RA:61 |,41,40,40,96,5,250,,0.01
12/12/16 7:34,FM-16,BKN:07 8 OVC:08 12,5,-RA:02 BR:1 |RA:61 |,41,40,40,96,9,240,,0.06
12/12/16 7:51,FM-15,OVC:08 8,5,-RA:02 BR:1 |RA:61 |,41,40,39,93,8,VRB,,0.06
12/12/16 8:51,FM-15,OVC:08 8,5,BR:1 ||,41,40,39,93,6,VRB,,T
12/12/16 9:51,FM-15,OVC:08 7,5,BR:1 ||,42,41,40,92,6,VRB,,0
12/12/16 10:51,FM-15,OVC:08 8,6,BR:1 ||,42,41,40,92,6,VRB,,0
12/12/16 11:49,FM-16,OVC:08 10,8,,43,41,39,87,8,VRB,18,
12/12/16 11:51,FM-15,OVC:08 10,8,,42,40,39,89,10,VRB,17,0
12/12/16 12:43,FM-16,FEW:02 10 SCT:04 39,8,,43,41,39,86,,,,
12/12/16 12:51,FM-15,FEW:02 10 FEW:02 39,8,,44,42,39,83,7,290,,0
12/12/16 13:51,FM-15,SCT:04 41,10,,45,42,39,80,7,290,,0
12/12/16 14:51,FM-15,BKN:07 40,10,,45,42,38,77,11,280,,0
12/12/16 15:51,FM-15,OVC:08 40,10,,45,41,37,74,8,VRB,18,0
12/12/16 16:51,FM-15,CLR:00,10,,44,40,36,73,9,280,,0
12/12/16 17:51,FM-15,CLR:00,10,,44,40,36,73,,,,0
12/12/16 18:51,FM-15,CLR:00,10,,42,39,36,79,6,VRB,,0
12/12/16 19:51,FM-15,CLR:00,10,,42,38,34,73,7,260,,0
12/12/16 20:51,FM-15,CLR:00,10,,42,38,32,68,6,270,,0
12/12/16 21:51,FM-15,CLR:00,10,,41,37,31,67,7,VRB,,0
12/12/16 22:51,FM-15,CLR:00,10,,40,36,31,70,7,VRB,,0
12/12/16 23:51,FM-15,OVC:08 50,10,,40,35,28,63,8,270,,0
12/12/16 23:59,SOD,,,,,,,,,,,
12/13/16 0:51,FM-15,CLR:00,10,,39,34,26,60,8,VRB,18,0
12/13/16 1:51,FM-15,CLR:00,10,,38,34,26,62,6,280,,0
12/13/16 2:51,FM-15,CLR:00,10,,37,33,25,62,7,280,,0
12/13/16 3:51,FM-15,CLR:00,10,,36,32,25,64,3,VRB,,0
12/13/16 4:51,FM-15,CLR:00,10,,36,32,23,59,3,VRB,,0
12/13/16 5:51,FM-15,CLR:00,10,,36,31,22,57,3,300,,0
12/13/16 6:51,FM-15,CLR:00,10,,37,32,22,54,3,VRB,,0
12/13/16 7:51,FM-15,CLR:00,10,,37,32,22,54,5,270,,0
12/13/16 8:51,FM-15,CLR:00,10,,37,32,22,54,5,270,,0
12/13/16 9:51,FM-15,CLR:00,10,,39,34,22,50,6,270,,0
12/13/16 10:51,FM-15,CLR:00,10,,40,34,21,47,3,VRB,,0
12/13/16 11:51,FM-15,CLR:00,10,,41,35,21,45,0,0,,0
12/13/16 12:51,FM-15,CLR:00,10,,42,36,22,45,0,0,,0
12/13/16 13:51,FM-15,CLR:00,10,,43,37,23,45,5,250,,0
12/13/16 14:51,FM-15,BKN:07 120,10,,42,36,24,49,3,VRB,,0
12/13/16 15:51,FM-15,BKN:07 110,10,,42,36,23,47,5,VRB,,0
12/13/16 16:51,FM-15,BKN:07 120,10,,42,36,24,49,5,VRB,,0
12/13/16 17:51,FM-15,CLR:00,10,,41,35,23,49,5,VRB,,0
12/13/16 18:51,FM-15,CLR:00,10,,41,35,24,51,,,,0
12/13/16 19:51,FM-15,BKN:07 120,10,,42,36,26,53,0,0,,0
12/13/16 20:51,FM-15,FEW:02 120,10,,41,36,27,57,5,VRB,,0
12/13/16 21:51,FM-15,OVC:08 110,10,,42,36,26,53,5,280,,0
12/13/16 22:51,FM-15,BKN:07 49 OVC:08 60,10,,42,37,28,58,3,VRB,,0
12/13/16 23:51,FM-15,BKN:07 44 OVC:08 55,10,,41,36,28,60,5,290,,0
12/13/16 23:59,SOD,,,,,,,,,,,
12/14/16 0:51,FM-15,BKN:07 60 BKN:07 75 OVC:08 100,10,,40,35,28,63,6,270,,0
12/14/16 1:51,FM-15,FEW:02 50 BKN:07 110,9,,40,36,29,65,3,260,,0
12/14/16 2:51,FM-15,OVC:08 41,9,,40,35,28,63,3,280,,0
12/14/16 3:51,FM-15,FEW:02 31 FEW:02 110,9,,39,35,27,62,3,310,,0
12/14/16 4:51,FM-15,CLR:00,9,,38,34,27,65,3,VRB,,0
12/14/16 5:51,FM-15,CLR:00,9,,37,33,27,67,7,300,,0
12/14/16 6:51,FM-15,CLR:00,9,,36,33,27,70,5,VRB,,0
12/14/16 7:51,FM-15,CLR:00,8,,36,33,27,70,0,0,,0
12/14/16 8:51,FM-15,CLR:00,9,,37,33,26,65,7,300,,0
12/14/16 9:51,FM-15,CLR:00,10,,38,33,24,57,7,290,17,0
12/14/16 10:51,FM-15,CLR:00,10,,39,34,22,50,8,300,17,0
12/14/16 11:51,FM-15,FEW:02 43,10,,41,35,22,47,8,280,,0
12/14/16 12:51,FM-15,,,,42,,20,41,6,VRB,,
12/14/16 13:51,FM-15,CLR:00,10,,41,35,13,32,11,290,21,0
12/14/16 14:51,FM-15,CLR:00,10,,41,35,13,32,7,VRB,20,0
12/14/16 15:51,FM-15,CLR:00,10,,40,34,14,35,,,,0
12/14/16 16:51,FM-15,CLR:00,10,,39,33,12,33,0,0,,0
12/14/16 17:51,FM-15,CLR:00,10,,38,32,14,37,6,VRB,,0
12/14/16 18:51,FM-15,CLR:00,10,,36,30,12,37,,,,0
12/14/16 19:51,FM-15,CLR:00,10,,36,31,9,32,9,VRB,20,0
12/14/16 20:51,FM-15,CLR:00,10,,34,29,11,38,7,VRB,,0
12/14/16 21:51,FM-15,FEW:02 90 SCT:04 110,10,,34,29,10,37,5,VRB,,0
12/14/16 22:51,FM-15,BKN:07 90 OVC:08 110,10,,34,29,8,34,0,0,,0
12/14/16 23:51,FM-15,OVC:08 80,10,,34,29,7,32,10,260,,0
12/14/16 23:59,SOD,,,,,,,,,,,
12/15/16 0:51,FM-15,BKN:07 110,10,,34,29,8,34,8,VRB,,0
12/15/16 1:51,FM-15,OVC:08 75,10,,33,28,10,38,5,VRB,,0
12/15/16 2:51,FM-15,BKN:07 70 OVC:08 110,10,,33,28,10,38,8,270,,0
12/15/16 3:51,FM-15,SCT:04 80,10,,32,27,9,38,8,VRB,22,0
12/15/16 4:51,FM-15,CLR:00,10,,31,26,6,35,14,VRB,31,0
12/15/16 5:51,FM-15,FEW:02 60,10,,29,24,6,38,11,290,24,0
12/15/16 6:51,FM-15,FEW:02 60,10,,27,22,3,35,11,VRB,25,0
12/15/16 7:51,FM-15,SCT:04 60,10,,25,21,2,37,11,VRB,30,0
12/15/16 8:51,FM-15,CLR:00,10,,24,20,1,36,10,VRB,28,0
12/15/16 9:51,FM-15,SCT:04 40 OVC:08 55,5,HZ:7 |FU:05 |HZ:05,23,19,9,55,14,VRB,30,0
12/15/16 10:51,FM-15,SCT:04 50 BKN:07 65,10,,25,21,3,39,11,310,21,0
12/15/16 11:51,FM-15,FEW:02 90,10,,24,21,-12s,19,14,300,39,0
12/15/16 12:51,FM-15,BKN:07 70 BKN:07 85,10,,23,19,-7,26,16,290,32,0
12/15/16 13:51,FM-15,FEW:02 55 BKN:07 75,10,,23,19,-8,25,14,VRB,31,0
12/15/16 14:51,FM-15,FEW:02 75 FEW:02 90,10,,22,18,-8,26,11,VRB,26,0
12/15/16 15:51,FM-15,FEW:02 60,10,,22,18,-8,26,14,VRB,26,0
12/15/16 16:51,FM-15,CLR:00,10,,22,18,-9,25,9,290,25,0
12/15/16 17:51,FM-15,CLR:00,10,,21,17,-7,28,14,290,26,0
12/15/16 18:51,FM-15,CLR:00,10,,21,17,-5,31,5,VRB,23,0
12/15/16 19:51,FM-15,CLR:00,10,,21,17,-4,33,8,280,,0
12/15/16 20:51,FM-15,CLR:00,10,,20,16,-3,36,,,,0
12/15/16 21:51,FM-15,CLR:00,10,,19,15,-1,41,,,,0
12/15/16 22:51,FM-15,CLR:00,10,,19,15,0,43,11,VRB,22,0
12/15/16 23:51,FM-15,CLR:00,10,,19,16,1,45,10,VRB,16,0
12/15/16 23:59,SOD,,,,,,,,,,,
12/16/16 0:51,FM-15,CLR:00,10,,19,16,2,47,9,VRB,24,0
12/16/16 1:51,FM-15,CLR:00,10,,19,16,2,47,9,290,18,0
12/16/16 2:51,FM-15,CLR:00,10,,18,15,2,49,8,VRB,,0
12/16/16 3:51,FM-15,CLR:00,10,,18,15,3,52,7,VRB,20,0
12/16/16 4:51,FM-15,CLR:00,10,,17,14,2,51,7,VRB,22,0
12/16/16 5:51,FM-15,CLR:00,10,,17,14,3,54,6,VRB,,0
12/16/16 6:51,FM-15,CLR:00,10,,17,14,3,54,10,290,,0
12/16/16 7:51,FM-15,CLR:00,10,,17,14,4,56,6,VRB,,0
12/16/16 8:51,FM-15,CLR:00,10,,18,15,4,54,6,290,,0
12/16/16 9:51,FM-15,CLR:00,10,,19,16,4,51,9,290,,0
12/16/16 10:51,FM-15,CLR:00,10,,20,17,4,50,7,VRB,,0
12/16/16 11:51,FM-15,CLR:00,10,,22,18,5,48,6,280,,0
12/16/16 12:51,FM-15,CLR:00,10,,24,20,5,44,8,VRB,,0
12/16/16 13:51,FM-15,CLR:00,10,,26,22,5,40,7,290,,0
